product_id,product_parent_id,product_name,product_description,product_quantity,product_code,product_published,product_hit,product_created,product_sale_start,product_sale_end,product_delay_id,product_tax_id,product_type,product_vendor_id,product_manufacturer_id,product_url,product_weight,product_keywords,product_weight_unit,product_modified,product_meta_description,product_dimension_unit,product_width,product_length,product_height,product_max_per_order,product_access,product_group_after_purchase,product_min_per_order,product_contact,product_display_quantity_field,product_last_seen_date,product_sales,product_waitlist,product_layout,product_average_score,product_total_vote,product_page_title,product_alias,product_price_percentage,product_msrp,product_canonical,product_warehouse_id,product_quantity_layout,product_sort_price,product_description_raw,product_description_type,product_option_method,product_condition,short_desc,aparat_id,amper,voltage,cells,guaranty,code,price_id,price_currency_id,price_product_id,price_value,price_min_quantity,price_access,price_users,price_site_id,price_start_date,price_end_date,images,categories,ordering
1116,0,باتری لپ تاپ اپل مدل Battery Original Apple A1425,"<p><strong>باتری لپ تاپ اپل مدل A1425 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Apple MacBook Pro 13"" Retina A1425 2012 Year</li>
<li>Apple MacBook Pro 13"" Retina A1437 2012 Year</li>
</ul>
<p> انواع پارت نامبرهای مشابه :A1437 , A1425</p>
<p>این باتری ها به صورت کاملا <strong>اورجینال</strong> عرضه می شود .</p>
<p><strong>باتری اورجینال لپ تاپ</strong> اپل مدل A1425  شامل<strong> 4 ماه گارانتی</strong> می باشد.</p>
<p>برای خرید باتری لپ تاپ اپل مدل A1425  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB1116,1,20,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-اپل-مدل-battery-original-apple-a1425,0,0,,0,,0,,html,,,,,74Wh,11.21V,---,چهار ماهه نارین,,21,183,1116,0,0,all,,,0,0,b5eb64b92ec2bc303a0ab3ae5d25b105.jpg,74,21
648,0,باتری لپ تاپ ایسوس مدل  Battery Orginal Asus R542,"<p><strong>باتری لپ تاپ ایسوس مدل  R542 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>ASUS VivoBook X542</li>
<li>ASUS VivoBook X542U</li>
<li>ASUS VivoBook X542UF</li>
<li>ASUS VivoBook R542UF</li>
<li>ASUS Vivobook F542UA</li>
<li>ASUS Vivobook P1501</li>
<li>ASUS Vivobook P1510</li>
<li>ASUS Vivobook A580</li>
<li>ASUS Vivobook A542U</li>
<li>ASUS Vivobook FL8000U</li>
<li>ASUS Vivobook FL5900L</li>
</ul>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل R542<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل R542  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB648,1,3333,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-r542,0,0,,0,,1270000,,html,,,,,38Wh,7.6,3,چهار ماهه نارین,83,22,183,648,1270000,0,all,,,0,0,21615ff211c60b43d866a2b2bca320da.jpg,75,1
649,0,باتری لپ تاپ ایسوس مدل  Battery Orginal Asus S451,"<p><strong>باتری لپ تاپ ایسوس مدل  S451 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>ASUS VivoBook S451</li>
<li>ASUS VivoBook S451LA</li>
<li>ASUS VivoBook S451LB</li>
<li>ASUS VivoBook S451LN</li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل S451<strong> </strong>شامل 6 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل S451  می توانید با کارشناس های ما در تماس باشید .</p>",-1,ORGPB649,1,8,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-s451,0,0,,0,,0,,html,,,,,46 وات ساعت,---,6,شش ماهه نارین,4,23,183,649,0,0,all,,,0,0,e4695529e9bbf8b60b6165d76397876b.jpg,75,2
650,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus N551,"<p><strong>باتری لپ تاپ ایسوس مدل N551 </strong>برای لپ تاپ های سری:</p>
<ul>
<li> Asus N551 </li>
<li>Asus N751 </li>
<li>Asus ROG G551 </li>
<li>Asus ROG G56JR</li>
<li>Asus ROG G58 </li>
<li>Asus ROG G741JW</li>
<li>Asus ROG G771</li>
<li>Asus ROG GL551 </li>
<li>Asus ROG GL771 </li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل  N551<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل  N551  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB650,1,6497,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-n551,0,0,,0,,1190000,,html,,,,,56Wh,10.8,6,چهار ماهه نارین,84,24,183,650,1190000,0,all,,,0,0,668fe285e7b87ea59a0ba9aff307fa0b.jpg,75,3
651,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus X455,"<p><strong>باتری لپ تاپ ایسوس مدل  X455 </strong>برای لپ تاپ های سری:</p>
<ul>
<li><strong>Asus X455</strong></li>
<li><strong>Asus X455LA</strong></li>
<li><strong>Asus A455LD</strong></li>
<li><strong>Asus X455LF</strong></li>
<li><strong>Asus X455LJ</strong></li>
<li><strong>Asus k455</strong></li>
<li><strong>Asus A401</strong></li>
<li><strong>Asus A455L</strong></li>
<li><strong>Asus A501</strong></li>
<li><strong>Asus A555L</strong></li>
<li><strong>Asus A556UF</strong></li>
<li><strong>Asus A751LX</strong></li>
<li><strong>Asus A751LJ</strong></li>
<li><strong>Asus K555DG</strong></li>
<li><strong>Asus K555LB</strong></li>
<li><strong>Asus Y483L</strong></li>
<li><strong>Asus F455L</strong></li>
<li><strong>Asus R455LD</strong></li>
<li><strong>Asus Y483LD</strong></li>
<li><strong>Asus F454L</strong></li>
<li><strong>Asus X454LD</strong></li>
<li><strong>Asus W409L</strong></li>
<li><strong>Asus W419L</strong></li>
</ul>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل <strong>X455</strong><strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل <strong>X455</strong>  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB651,1,2400,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-x455,0,0,,0,,1180000,,html,,,,,37Wh,7.5,---,چهار ماهه نارین,85,25,183,651,1180000,0,all,,,0,0,ad50363b9b3c0e7cd5049a5778e00aff.jpg,75,4
652,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus Gl552,"<p><strong>باتری لپ تاپ ایسوس مدل  Gl552 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>ASUS ZX50</li>
<li>ASUS GL552</li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل Gl552<strong> </strong>شامل<strong> 4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل Gl552 می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>
<p> </p>",-1,ORGPB652,1,2870,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-gl552,0,0,,0,,1210000,,html,,,,,48Wh,15,4,چهار ماهه نارین,86,26,183,652,1210000,0,all,,,0,0,957f68251a4c401eb034febbf0fc418f.jpg,75,5
653,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus N550,"<p><strong>باتری لپ تاپ ایسوس مدل  N550 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>ASUS N550</li>
<li>ASUS N550J</li>
<li>ASUS N550JA</li>
<li>ASUS N550JV</li>
<li>ASUS N550JK</li>
<li>ASUS N550X47JV</li>
<li>ASUS  N550X47JV-SL</li>
<li>ASUS Q550L</li>
<li>ASUS Q550LF</li>
<li>ASUS G550</li>
<li>ASUS G550J</li>
<li>ASUS G550JK</li>
<li>ASUS  ROG G550</li>
<li>ASUS ROG G550J</li>
<li>ASUS ROG G550JK</li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل N550<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل N550  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB653,1,4364,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-n550,0,0,,0,,1290000,,html,,,,,4000mAh/59Wh,5V,6,چهار ماهه نارین,87,27,183,653,1290000,0,all,,,0,0,bc53d507c26770e8f294fcbf92ef0864.jpg,75,6
654,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus N61,"<p><strong>باتری لپ تاپ ایسوس مدل  N61 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus N61</li>
<li>Asus N61J</li>
<li>Asus N61Jq</li>
<li>Asus N61V</li>
<li>Asus N61Vg</li>
<li>Asus N61Ja</li>
<li>Asus N61JV</li>
<li>Asus N53</li>
<li>Asus M50</li>
<li>Asus M50s</li>
<li>Asus N53S</li>
<li>Asus N53SV</li>
<li>Asus N43S</li>
<li>Asus N43JF</li>
<li>Asus N43JQ</li>
<li>ASUS B43</li>
<li>ASUS B43A</li>
<li>ASUS B43AV</li>
<li>ASUS B43E</li>
<li>ASUS B43F</li>
<li>ASUS B43J</li>
<li>ASUS B43JB</li>
<li>ASUS B43JC</li>
<li>ASUS B43JE</li>
<li>ASUS B43JF</li>
<li>ASUS B43JR</li>
<li>ASUS B43S</li>
<li>ASUS B43V</li>
<li>Asus A32-M50 </li>
<li>Asus A32-N61 </li>
<li>Asus A32-X64 </li>
<li>Asus A33-M50</li>
<li>Asus A31-B43</li>
<li>Asus A32-B43</li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل N61<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل N61  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB654,1,1469,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-n61,0,0,,0,,980000,,html,,,,,4400mAh,11.1V,6,چهار ماهه نارین,88,28,183,654,980000,0,all,,,0,0,a3193da9f744508278b55342b9cabd86.jpg,75,7
655,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus k52,"<p><strong>باتری لپ تاپ ایسوس مدل  k52 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus K52</li>
<li>Asus A52</li>
<li>Asus K62 </li>
<li>Asus P42 </li>
<li>Asus P52 </li>
<li>Asus X42 </li>
<li>Asus X52</li>
<li>Asus X5 </li>
<li>Asus K42 </li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل k52<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل k52  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB655,1,1519,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-k52,0,0,,0,,980000,,html,,,,,4400 میلی آمپر ساعت,---,---,چهار ماهه نارین,89,29,183,655,980000,0,all,,,0,0,5c856eb25b3e1fc73f244a7686864411.jpg,75,8
656,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus k53,"<p><strong>باتری لپ تاپ ایسوس مدل  k53 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus X44</li>
<li>Asus X43</li>
<li>Asus K53</li>
<li>Asus K43</li>
<li>Asus A53</li>
<li>Asus A43</li>
<li>Asus X84</li>
<li>Asus X54 </li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل k53<strong> </strong>شامل 4 ماه گارانتی می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل k53  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB656,1,2924,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-k53,0,0,,0,,990000,,html,,,,,5200 میلی آمپر ساعت,10.8V,6,چهار ماهه نارین,90,30,183,656,990000,0,all,,,0,0,7b17ec9e1ac0efe68976696eb1e50b37.jpg,75,9
657,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus GL502,"<p><strong>باتری لپ تاپ ایسوس مدل  GL502 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>Asus GL502V </li>
<li>Asus GL502VM</li>
<li>Asus GL502VT </li>
<li>Asus ROG FX502VM</li>
<li>Asus ROG S5VM</li>
<li>Asus ROG S5VS</li>
<li>Asus ROG S5VT</li>
<li>Asus ROG FX502VM </li>
<li>Asus GL502VT-1A </li>
<li>Asus ROG s5 </li>
<li>Asus ROG S5VT6700 </li>
<li>Asus ROG Strix GL502 </li>
<li>Asus ROG Strix GL502V </li>
<li>Asus ROG Strix GL502VT </li>
</ul>
<p> </p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل GL502<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل GL502  می توانید با کارشناس های ما از طریق شماره ی 02166463720 در تماس باشید .</p>",-1,ORGPB657,1,1112,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-gl502,0,0,,0,,1890000,,html,,,,,4240mAh / 64Wh,15.2,4,چهار ماهه نارین,91,31,183,657,1890000,0,all,,,0,0,ca0d6da997c7f811cdca8d4563c6a22c.jpg,75,10
658,0,باتری لپ تاپ ایسوس مدل Battery Orginal Asus X551,"<p><strong>باتری لپ تاپ ایسوس مدل  X551 </strong>برای لپ تاپ های سری:</p>
<ul>
<li>ASUS X451</li>
<li>ASUS X551</li>
<li>ASUS X451C</li>
<li>ASUS X451CA</li>
<li>ASUS X551C</li>
<li>ASUS X551CA</li>
<li>ASUS A41</li>
<li>ASUS D550</li>
<li>ASUS X45li9c</li>
<li>ASUS X551CA-0051A2117U</li>
<li>ASUS X551CA-DH21</li>
<li>ASUS X551CA-SX024H</li>
<li>ASUS X551CA-SX029H</li>
</ul>
<p> </p>
<p><span style=""color: #ff0000;""><strong>برای اطمینان از اصالت باتری ها ، میتوانید صفحه اینستاگرام ما را دنبال کنید :</strong></span></p>
<p style=""text-align: right;"">                                        <a href=""https://www.instagram.com/orgbattery"">instagram:orgbattery</a></p>
<p>این باتری ها به صورت کاملا اورجینال عرضه می شود .</p>
<p>باتری اورجینال لپ تاپ ایسوس مدل X551<strong> </strong>شامل <strong>4 ماه گارانتی</strong> می باشد .</p>
<p>برای خرید باتری لپ تاپ ایسوس  مدل X551  می توانید با کارشناس های ما در تماس باشید .</p>",-1,ORGPB658,1,3069,1623280678,0,0,0,11,main,0,0,,0,,g,,,cm,0,0,0,0,all,,0,0,0,1624534189,0,0,,0,0,,باتری-لپ-تاپ-ایسوس-مدل-battery-orginal-asus-x551,0,0,,0,,1130000,,html,,,,,2600mAh,14.4V,4,چهار ماهه نارین,93,32,183,658,1130000,0,all,,,0,0,0f18514092300971a1d9467fe5706101.jpg,75,11
